volume,volume_weighted_average_price,open,close,high,low,number_of_transactions
5.235781e6,57.1726,57.2,56.87,57.9,56.79,45725
9.067952e6,58.1428,57.25,58.41,58.7,57.1,71886
6.664303e6,59.0006,58.79,58.35,59.59,58.315,61768
5.820763e6,58.0436,58.49,58.24,58.86,57.24,53691
4.633224e6,59.0767,58.63,59.1,59.515,58.43,44956
5.544298e6,58.4779,58.84,58.4,59.3,57.985,59789
5.720388e6,58.9533,59.05,59.18,59.47,58.41,51563
3.74236e6,59.3549,59.515,59.26,60.14,58.89,40093
4.482598e6,59.8393,59.3,59.94,60.2266,59.2074,38943
6.795305e6,60.2574,59.71,60.74,60.83,59.29,62962
4.79958e6,60.2298,60.76,60.2,61.1486,59.57,53200
4.351087e6,59.932,60.76,59.84,60.92,59.39,44047
5.765667e6,58.6808,59.9,57.81,60.05,57.77,60222
6.189453e6,57.0199,57.68,56.72,57.77,56.54,58966
8.873378e6,55.6609,55.7,56.62,56.82,54.6,88327
5.644149e6,56.3333,55.89,57.18,57.46,54.6393,62930
6.126011e6,57.3933,57.43,57.22,58.25,56.65,71395
1.1666346e7,60.2835,58.74,60.18,61.29,58.74,112844
6.971881e6,59.9468,60.71,60.04,61.1,59.07,75504
8.056096e6,59.5276,59.5,59.73,60.05,58.28,73542
6.659399e6,61.2784,59.8,61.81,61.99,59.7,62686
5.463397e6,61.7504,61.71,61.66,62.49,61.12,52091
5.363825e6,61.5389,61.5,61.21,62.445,61.155,57936
4.995139e6,60.8926,61.2,60.6,61.72,60.54,53750
6.214368e6,60.1271,60.93,59.91,61.1,59.73,54355
5.595518e6,60.8851,60.38,61.09,61.17,60.38,60807
5.515879e6,61.9465,61.49,61.99,62.23,61.25,56476
6.537194e6,61.5371,61.89,60.95,62.46,60.71,68235
6.042091e6,61.1826,60.8,61.09,61.91,60.35,60141
4.471998e6,60.7285,61.1,60.83,61.37,60.125,46003
4.076888e6,61.61,60.82,61.86,62.01,60.71,46489
5.613614e6,62.3508,61.65,62.08,62.91,61.62,56161
3.927767e6,61.2855,61.36,61.17,62.105,60.625,46088
5.078896e6,60.6693,60.75,60.59,61.32,60.19,54290
5.663976e6,60.4728,60.92,60.3,61.04,59.94,51490
5.155144e6,60.2865,60.87,59.97,61.19,59.875,51302
8.108464e6,58.3103,58.89,58.72,58.97,57.52,85125
5.445243e6,59.4951,58.42,59.65,60.145,58.32,60107
6.438344e6,58.7441,58.32,58.96,59.18,58.01,52155
7.668079e6,57.1112,59.12,57.13,59.305,56.27,76400
6.49975e6,58.9737,57.55,59.2,59.79,57.51,67951
4.514837e6,59.4901,59.29,59.67,59.94,58.7401,47229
5.870803e6,58.5178,58.4,58.83,58.875,57.83,60507
6.987756e6,58.2665,58.75,57.98,59.11,57.645,77415
6.583613e6,58.2522,58.11,57.84,59.22,57.62,70500
7.484736e6,60.0204,59.25,59.8,60.9,58.94,79602
5.420965e6,60.2878,59.24,60.63,61.04,59.23,62036
6.140222e6,61.5057,61.06,60.91,62.49,60.87,68864
5.836192e6,60.5458,61.37,60.28,62.03,59.77,62347
8.354434e6,58.6709,59.87,58.87,60.265,57.62,83115
6.154914e6,59.5942,59.16,59.64,60.15,58.72,67532
9.420575e6,61.8692,59.38,62.84,62.88,59.14,91579
9.476833e6,62.3411,62.23,62.39,63.43,61.805,61752
4.83646e6,63.2228,63.12,63.34,63.72,62.53,54408
5.136726e6,63.6939,64.0,63.55,64.53,63.24,50171
2.936341e6,63.3803,63.4,63.3,63.84,63.0201,37437
3.611574e6,63.9699,63.76,64.09,64.2,63.41,41707
3.963533e6,64.3552,64.09,64.7,64.73,63.84,36287
3.879358e6,63.8034,64.3,64.11,64.55,63.04,43589
4.225668e6,63.7625,63.95,64.19,64.32,62.82,47801
3.145899e6,64.3052,64.48,64.26,64.94,64.03,40923
4.302089e6,64.0893,64.15,63.72,64.785,63.71,42818
3.317188e6,64.0526,64.29,64.18,64.93,63.44,40050
3.650011e6,63.8895,64.51,64.01,64.51,63.32,42664
3.432473e6,63.7255,64.0,63.49,64.64,63.41,42162
4.977031e6,61.8531,63.21,61.67,63.29,61.29,54677
4.644847e6,60.8902,61.8,61.25,61.8,60.03,55092
3.9139e6,61.8255,61.77,61.68,62.28,61.32,43165
2.76039e6,62.0203,61.35,61.95,62.62,61.15,39139
4.137275e6,63.2671,62.51,63.26,63.75,62.29,46408
3.465594e6,63.9235,63.49,64.16,64.23,63.22,39754
7.000362e6,65.4641,64.49,65.49,66.0,64.39,65839
4.959149e6,65.9956,65.49,65.88,66.48,65.3,46200
5.042467e6,66.887,66.03,67.05,67.35,65.91,54351
5.021474e6,67.614,67.07,67.54,68.17,67.04,59635
1.0282454e7,70.2037,69.0,69.51,71.86,68.89,95880
7.43938e6,69.4515,70.07,68.5,71.23,68.24,78354
7.252142e6,67.0943,67.41,68.07,68.34,65.53,82732
6.612794e6,67.863,68.24,67.37,68.98,67.35,61752
5.412343e6,67.6923,68.12,67.45,68.33,67.051,55088
5.533819e6,67.3244,68.04,67.81,68.04,66.11,62307
6.499774e6,67.1217,68.12,66.5,68.715,66.31,63662
7.250151e6,66.6396,67.15,67.06,67.31,65.81,81779
4.599474e6,67.913,67.12,68.15,68.33,67.06,54419
5.589753e6,69.6602,68.82,70.61,70.78,68.43,63574
6.530571e6,68.4597,70.26,68.47,70.36,67.53,77241
5.807753e6,67.6804,68.07,67.93,68.37,66.65,66815
7.266931e6,67.0191,66.84,66.63,67.81,66.47,84464
7.885807e6,66.379,67.43,65.81,67.85,65.28,84447
5.683317e6,67.3372,66.4,66.79,68.5,65.82,69070
6.035696e6,66.5663,66.53,67.04,67.39,65.665,75688
3.924502e6,67.7506,67.5,67.56,68.32,67.26,48095
4.028344e6,67.8501,67.31,67.98,68.5955,66.68,52294
4.502627e6,69.8163,69.61,69.97,70.2914,68.9,48978
4.623909e6,69.2013,69.41,68.91,70.38,68.495,49107
4.988376e6,68.6786,68.31,68.76,69.57,67.8,51728
5.232192e6,67.9184,68.88,68.11,69.73,66.87,54885
6.582289e6,67.501,67.8,67.49,68.13,66.84,76427
4.66436e6,66.5214,67.2,67.07,67.39,65.47,53793
6.26507e6,67.1576,66.71,67.3,67.68,66.4,63798
5.732847e6,67.9694,67.17,67.84,68.29,66.91,55841
4.784442e6,68.4162,67.59,69.06,69.07,67.32,51935
7.876019e6,68.1372,68.64,67.98,68.7504,67.615,62513
5.958108e6,68.5468,68.65,68.11,69.788,67.995,70450
4.605703e6,67.9118,68.43,68.1,68.97,67.1,53225
4.966757e6,67.1267,67.59,67.03,68.1599,66.68,54571
3.117322e6,67.1473,67.04,67.07,67.61,66.67,44577
4.874038e6,67.0997,66.76,67.37,67.46,66.42,48930
3.200919e6,67.2911,67.06,67.24,67.81,66.85,40734
3.113574e6,66.2928,66.9,65.86,67.015,65.81,37511
6.454897e6,62.7197,65.01,61.87,65.08,61.86,73252
8.509252e6,58.9404,60.49,58.68,60.58,57.97,88633
7.128918e6,58.5471,58.28,58.56,59.13,57.4601,71320
6.387882e6,57.9178,59.02,57.41,59.66,56.765,71016
7.641766e6,55.3003,55.67,55.42,55.97,54.65,87443
1.2735775e7,54.7725,55.16,54.77,55.96,53.97,85785
6.391653e6,55.464,56.34,54.95,56.69,54.91,59819
1.0386777e7,52.1799,52.3,52.34,52.79,51.57,89179
9.661964e6,51.1908,52.25,51.06,52.6499,50.42,82158
9.108956e6,53.0143,51.51,53.14,53.8,51.19,73216
7.507333e6,52.3126,52.9,52.22,53.3,51.97,64918
5.169647e6,52.9075,52.8,52.53,54.15,52.345,51897
4.392792e6,51.8776,52.71,51.98,53.01,51.28,49434
5.847983e6,51.5663,51.16,51.61,52.14,50.85,50225
5.255114e6,51.2211,50.91,51.69,52.04,49.9,53555
5.892037e6,50.1547,50.77,50.73,50.82,49.355,62453
5.657033e6,50.7965,50.62,51.18,51.25,50.035,64238
5.507764e6,52.3929,52.14,52.28,52.81,51.74,56555
4.226891e6,51.6693,52.43,51.38,52.88,51.305,50567
3.919776e6,50.9601,50.74,51.01,51.35,50.51,44947
6.068243e6,50.9003,50.89,50.42,51.565,50.25,64179
6.071487e6,49.6228,50.0,49.67,50.21,49.03,66778
4.969513e6,48.8032,48.74,48.9,49.07,48.27,52642
4.810114e6,49.5474,49.73,49.55,50.24,49.17,45565
4.839e6,50.6155,50.42,50.47,51.05,50.2,51370
6.999396e6,52.4068,51.15,52.45,52.81,51.08,55587
5.977727e6,52.4024,52.45,52.55,52.67,51.81,56260
1.0059732e7,51.029,50.57,51.4,51.44,49.95,80358
5.074833e6,50.9814,51.5,50.85,51.81,50.44,53597
5.933231e6,51.5223,51.17,51.58,51.97,51.03,51671
4.130858e6,51.2969,51.17,51.3,51.8,50.95,42593
4.327987e6,51.9216,51.44,52.24,52.4786,51.21,47915
6.137925e6,52.3028,52.45,52.3,52.91,51.76,49747
9.754287e6,53.2314,52.76,53.21,53.795,52.47,68168
5.913393e6,52.2809,52.58,52.46,52.6,51.43,55925
5.797806e6,51.96,52.3,51.55,52.67,51.54,48325
5.139265e6,51.6515,52.0,51.49,52.0,51.3357,53497
6.963729e6,51.2991,51.31,50.99,51.7,50.86,58845
5.9545e6,51.4054,50.77,51.49,51.77,50.73,51318
4.51155e6,52.4038,51.88,52.15,52.76,51.8,45187
4.338954e6,52.5648,52.15,52.72,52.85,52.11,46001
5.998593e6,54.2745,53.85,54.04,54.655,53.81,52252
5.066165e6,55.3296,54.76,55.26,55.72,54.76,50031
4.389097e6,55.6718,55.33,55.93,55.94,55.31,39472
5.99174e6,55.2139,55.48,55.34,55.5,54.86,50285
3.925907e6,55.976,55.36,56.11,56.425,55.34,43889
4.197959e6,55.3987,55.52,55.46,55.91,55.01,43272
3.561483e6,55.9227,55.72,56.02,56.225,55.42,31940
3.517928e6,55.4669,55.68,55.49,55.92,55.15,35990
6.34271e6,54.4102,54.49,54.41,54.6977,53.9,51654
3.894509e6,55.4614,54.66,55.62,55.76,54.53,41416
6.957246e6,54.6537,55.5,54.24,55.64,54.08,52939
5.73618e6,55.2819,54.83,55.76,55.79,54.757,54690
5.777736e6,54.8398,55.98,54.46,56.37,54.26,53877
9.304869e6,53.441,53.0,53.57,54.01,52.54,82385
7.452178e6,51.8227,52.83,51.38,52.96,51.26,63673
6.069609e6,51.1466,51.24,51.0,51.64,50.58,51134
6.378525e6,49.8286,50.46,49.96,50.49,49.14,65032
5.1253e6,49.6122,50.53,49.31,50.76,48.905,54151
8.104844e6,48.7508,49.9,48.59,50.08,48.34,73590
6.517456e6,48.8954,48.34,48.97,49.245,48.03,55612
5.964055e6,49.0646,48.49,49.4,49.51,47.95,59136
6.265662e6,50.3983,50.23,50.51,50.715,50.02,56148
5.042809e6,51.166,51.29,50.93,51.79,50.8,56827
9.104318e6,48.4247,48.75,47.87,49.62,47.555,95314
1.1484347e7,46.9555,47.61,47.07,47.87,46.38,97077
6.535487e6,47.1061,47.1,46.91,47.76,46.69,62381
1.0058991e7,46.2247,46.01,46.42,46.8,45.41,66076
4.900427e6,46.5177,45.64,46.74,46.88,45.47,46772
4.996045e6,45.8801,45.95,46.09,46.28,45.37,48544
5.819128e6,45.5892,46.42,44.98,46.59,44.97,57181
4.652927e6,45.0002,45.28,44.77,45.55,44.75,49835
6.729595e6,43.6165,44.0,43.9,44.2,43.04,64207
5.497614e6,43.592,43.52,43.39,44.26,43.16,55824
5.444885e6,43.7272,43.94,43.79,44.17,43.2747,54685
8.315425e6,45.0319,44.08,45.05,45.51,43.91,71440
4.905664e6,44.0182,44.5,44.16,44.69,43.49,52405
5.869756e6,44.1196,44.17,43.93,44.84,43.8,48191
6.868743e6,45.3845,44.94,45.28,45.74,44.45,60207
6.959794e6,46.3824,45.8,46.62,46.73,45.625,62304
5.564652e6,46.0443,45.92,46.06,46.44,45.51,48867
5.430693e6,45.5755,45.7,45.52,46.1,45.315,49990
5.265099e6,44.5242,45.05,44.41,45.44,44.2,49325
4.686103e6,44.939,44.98,44.88,45.44,44.56,42853
5.222747e6,44.1788,44.28,43.95,44.79,43.42,49243
4.982535e6,43.9179,43.94,43.81,44.2297,43.54,43923
8.304877e6,45.3062,43.0,45.92,46.5,42.91,72823
5.88917e6,45.251,46.29,45.12,46.4,44.735,55833
6.19532e6,45.3358,45.91,45.26,46.07,44.995,56698
8.009127e6,46.1531,46.28,46.38,46.94,45.375,68858
8.371466e6,45.4563,46.24,45.13,46.6,45.09,74172
9.2599e6,46.0308,45.39,44.93,47.63,44.9,79992
7.483602e6,46.4272,45.02,46.87,46.92,44.95,67964
5.645709e6,47.0078,46.89,47.04,47.31,46.33,55375
5.202539e6,47.6024,46.71,47.85,47.94,46.535,46973
6.02102e6,48.1605,48.0,47.99,48.55,47.89,54871
4.524379e6,47.9762,48.12,47.62,48.485,47.47,45415
6.943166e6,47.4185,47.2,47.48,47.77,46.81,58130
6.434024e6,47.0911,47.48,46.74,47.8215,46.625,53127
4.892382e6,47.0467,47.42,46.93,47.57,46.75,49258
7.313946e6,47.3282,46.86,46.93,48.62,46.775,64383
5.122343e6,46.5907,46.27,46.49,46.97,45.97,55888
1.0593273e7,49.0929,48.27,49.03,49.88,48.13,93590
5.848974e6,49.0914,48.99,49.5,49.53,48.31,58796
4.739656e6,49.8783,49.89,49.65,50.35,49.45,51683
5.089932e6,48.1075,49.35,47.68,49.39,47.57,53863
6.591988e6,49.6618,49.45,49.96,50.02,49.12,62673
9.009788e6,52.8615,51.0,53.14,53.44,50.9,91434
5.484386e6,52.2892,52.47,51.95,52.895,51.86,53308
4.445738e6,51.864,52.41,51.6,52.7,51.14,52523
4.294851e6,50.5579,51.15,50.51,51.22,50.215,46342
3.620352e6,49.7595,49.65,50.13,50.15,49.19,40929
3.751561e6,49.9367,50.49,50.07,50.52,49.36,39530
5.71982e6,49.7503,49.44,50.17,50.67,48.58,57552
4.495575e6,51.5173,50.99,51.57,51.78,50.87,46094
3.354772e6,51.454,51.29,51.55,51.74,51.14,38230
