volume,volume_weighted_average_price,open,close,high,low,number_of_transactions
1.123654e6,128.1162,130.75,128.33,130.88,126.27,18390
780307.0,127.4656,128.0,127.63,128.33,126.78,16308
1.329405e6,126.3889,127.7,125.77,128.1,125.5,17862
892700.0,127.7798,126.31,128.44,128.88,126.03,17291
1.039492e6,130.068,129.39,130.85,131.11,128.22,17190
990169.0,130.074,130.52,129.65,131.93,129.12,14353
1.354162e6,132.2749,128.535,133.14,133.66,128.535,22048
1.030802e6,131.2959,133.16,131.48,133.2,130.39,16443
1.190865e6,132.025,132.515,131.99,132.92,130.87,18408
1.003661e6,131.9167,130.88,132.0,132.96,130.54,16868
3.263308e6,135.4794,132.49,135.36,137.01,130.56,37100
1.740827e6,134.3749,136.12,132.58,136.4981,132.49,24539
2.288526e6,128.1127,134.17,127.35,134.17,126.9416,32058
1.236507e6,126.5564,127.06,126.75,127.45,124.88,20732
2.915494e6,130.9226,127.98,131.63,131.77,127.001,25261
1.773825e6,136.4125,132.32,139.1,139.19,131.35,25849
3.146251e6,143.236,139.24,144.47,145.19,138.72,43843
3.77679e6,137.8195,141.5,136.4,144.44,136.32,33063
2.059948e6,134.7541,136.0,133.31,138.0,133.14,26721
1.366095e6,132.46,133.47,132.51,134.43,130.68,21438
1.285132e6,133.3031,132.63,133.12,134.495,131.23,18469
860612.0,132.5894,132.78,132.39,134.33,131.23,14173
842030.0,132.2058,132.35,132.54,133.24,131.14,14623
664644.0,132.1831,131.87,131.82,133.38,131.2,12766
905156.0,133.416,132.96,134.07,134.11,131.95,14869
676017.0,136.0328,134.94,136.09,137.0,134.28,14846
693787.0,136.5322,137.35,136.93,137.44,135.01,11262
839466.0,137.8475,137.33,137.79,138.64,137.0,12370
560122.0,137.0903,137.3,137.68,137.74,135.48,11313
875512.0,137.1938,137.97,136.69,138.74,136.42,15312
1.066007e6,134.0883,135.18,134.08,136.37,132.81,13672
877521.0,131.9731,133.38,132.09,133.49,131.21,15810
1.088175e6,132.5162,132.91,132.96,133.34,130.6,17676
1.114612e6,134.3656,133.07,135.1,135.79,132.11,20521
1.731105e6,136.9168,134.95,136.81,138.695,133.97,31384
1.030878e6,136.9389,135.69,137.0,137.78,135.05,16774
1.553407e6,137.9762,136.1,138.86,139.67,135.9092,23901
3.070232e6,134.5009,137.61,133.58,139.1,132.17,36345
1.231459e6,137.5837,134.77,138.65,138.86,133.79,20032
796215.0,137.0214,139.22,136.72,139.49,135.1683,14268
1.155844e6,132.8742,136.92,132.23,136.92,130.81,21168
1.453507e6,132.6738,132.65,131.09,136.14,130.83,21364
1.086932e6,133.8468,132.11,135.47,135.65,130.19,22926
1.05698e6,132.6756,135.08,131.36,135.195,131.15,17939
1.146525e6,132.8568,133.39,132.42,134.93,131.93,17591
1.149056e6,132.8851,133.21,131.78,134.81,131.64,16201
1.325475e6,134.6788,132.78,135.21,136.65,132.2,20580
732833.0,133.7314,134.11,133.48,134.78,132.99,13515
811654.0,134.1246,133.22,134.97,135.31,132.37,12040
831877.0,135.6519,135.34,136.17,136.38,134.05,13673
1.434447e6,134.3348,136.47,133.45,136.47,132.86,17479
1.57153e6,130.9782,132.14,131.5,132.3,128.65,20681
2.123891e6,133.4866,131.17,133.57,134.53,131.07,17583
1.012832e6,137.2076,134.53,137.74,138.215,134.02,15624
831488.0,138.834,137.99,138.36,140.34,137.56,13771
976151.0,135.6338,137.22,135.03,137.6,134.98,13670
1.171587e6,135.448,134.71,135.09,136.99,133.58,21136
997418.0,135.6267,133.69,136.64,136.76,133.69,18238
1.203257e6,139.0619,137.07,138.84,140.55,136.54,19771
1.389799e6,137.4394,137.05,138.39,138.68,134.245,21823
1.233704e6,140.6918,138.87,140.36,141.88,138.39,19067
858165.0,140.3526,140.07,140.32,142.35,138.95,16181
888994.0,141.1965,138.55,142.49,142.73,138.32,15890
838555.0,142.3988,142.01,141.98,143.71,140.4,14845
1.206837e6,142.9954,143.24,142.68,143.98,142.525,20021
705725.0,142.8101,143.82,142.77,143.91,142.24,14764
779519.0,142.3638,142.53,142.34,142.94,141.6763,12769
798943.0,141.7947,141.16,142.06,142.27,141.16,18947
1.308455e6,138.5354,140.82,139.0,141.3,136.75,22474
1.07375e6,138.1067,139.0,137.76,139.38,136.9,19544
988669.0,138.2505,137.59,138.83,139.25,136.495,16764
779691.0,140.4455,139.32,140.5,141.065,138.64,15779
892149.0,138.7717,139.93,138.85,140.67,137.5602,15577
555676.0,138.4653,138.13,138.12,140.46,137.75,10951
1.639579e6,142.3583,140.94,141.5,144.47,140.45,24773
1.424416e6,140.835,139.745,140.3,142.06,139.745,22004
749313.0,140.204,140.23,140.48,141.72,138.49,14500
1.09113e6,140.8704,140.8,140.6,142.08,139.5,14811
658467.0,140.544,140.36,140.34,141.45,139.0,12791
1.083504e6,139.2219,141.27,138.51,141.28,138.24,19113
4.297261e6,126.951,124.37,128.02,130.92,124.0,57121
2.44648e6,123.9682,126.51,123.85,127.54,122.87,30329
1.974034e6,123.1539,123.26,123.4,124.04,121.39,22990
1.849256e6,119.5502,122.31,119.2,122.52,118.05,30102
964054.0,119.4491,119.9,119.18,120.485,118.6,17501
1.093751e6,120.858,118.84,121.69,121.79,118.3965,18024
1.009558e6,121.6807,123.11,121.03,123.68,120.81,16370
1.116702e6,119.8535,120.69,119.29,120.89,118.66,17384
1.047687e6,118.8732,117.49,119.24,119.65,116.61,18925
1.203438e6,117.2912,118.52,116.8,119.48,116.56,18859
1.122226e6,117.1033,117.15,116.72,118.41,116.37,18549
749459.0,117.7657,117.76,117.71,118.36,117.29,13902
784834.0,116.6571,117.27,116.87,117.58,115.93,13140
1.052196e6,116.161,116.89,115.8,117.23,115.53,16875
894197.0,114.8204,115.1,115.39,115.515,113.83,16895
1.760664e6,116.274,115.85,115.78,117.82,115.61,17331
1.136699e6,116.0201,115.98,115.81,116.67,115.67,17789
747450.0,116.3463,116.8,115.84,117.34,115.74,12904
1.107699e6,115.4953,116.06,115.23,116.65,114.74,15520
930964.0,114.928,114.87,114.83,116.47,114.47,16233
1.978977e6,114.0864,115.06,113.68,115.58,113.47,20139
1.627649e6,115.0828,113.97,114.96,115.9,113.97,19851
1.289446e6,114.4024,115.16,113.87,115.68,113.73,20874
1.698914e6,115.0569,113.92,114.89,115.825,113.68,21991
1.345468e6,116.2017,114.11,116.55,116.81,113.84,17301
1.153378e6,118.8077,116.9,119.14,119.63,116.705,19038
667672.0,117.3058,119.36,117.06,119.36,116.53,12855
