volume,volume_weighted_average_price,open,close,high,low,number_of_transactions
1.543509e6,68.9988,70.395,68.79,70.6,68.3222,20515
1.600683e6,68.8294,68.91,69.12,69.43,68.25,19294
1.669327e6,67.8927,69.28,67.45,69.37,67.435,17679
1.207163e6,68.3558,67.58,68.54,68.86,67.15,14173
2.321362e6,68.4304,68.45,68.6,68.77,67.58,20962
1.263882e6,67.7769,68.21,68.08,68.5199,66.91,15864
1.247037e6,67.9603,68.26,68.35,68.46,67.05,15751
1.430199e6,69.2069,68.59,69.43,69.69,68.23,16771
1.103005e6,68.8595,69.54,68.58,69.54,68.34,13304
1.948971e6,66.9937,68.3,67.05,68.52,66.29,21355
1.724246e6,66.0243,66.32,65.96,66.81,65.52,19248
1.633304e6,65.2701,66.6,64.63,66.6,64.56,19764
1.428849e6,64.9568,65.25,64.24,65.89,64.055,18086
1.799027e6,63.5863,64.29,63.13,64.685,63.11,20489
2.441575e6,63.6101,62.72,64.61,64.945,61.94,32206
3.269046e6,64.414,66.1,64.42,67.36,63.02,34835
2.021014e6,63.7249,64.99,63.25,65.62,62.55,27712
2.698687e6,62.0851,63.82,61.97,64.15,61.3,32962
2.101325e6,63.3609,62.07,64.38,64.42,61.49,25514
6.616592e6,66.1118,64.36,66.28,66.58,64.05,32329
2.182413e6,66.1466,66.28,66.67,66.79,65.14,31990
2.066317e6,67.9465,66.66,68.08,68.52,66.58,27136
1.524827e6,67.0904,67.45,66.64,67.99,66.44,23049
1.216837e6,67.4317,66.39,67.53,68.17,66.17,14608
1.935071e6,67.7381,67.59,67.6,68.26,67.5,17851
1.464814e6,67.7611,67.68,68.03,68.24,66.2,17933
1.358587e6,69.7653,68.65,70.02,70.04,68.65,16314
2.943286e6,69.546,68.98,69.1,70.5,68.68,31460
1.919936e6,67.6196,69.08,66.91,69.27,66.63,23633
1.618958e6,66.1064,66.73,65.98,67.4,65.47,21564
1.094663e6,66.5391,66.8,66.58,67.25,66.19,17443
974965.0,66.4593,66.14,66.61,66.81,65.71,17218
1.597013e6,65.7936,66.24,65.63,66.55,65.3282,16620
1.806691e6,66.0974,65.62,66.14,66.56,65.37,16248
1.689662e6,65.7786,66.09,65.68,66.58,65.09,15975
1.341299e6,64.6158,65.99,64.23,66.3,64.15,14484
2.108054e6,65.3725,62.87,66.15,66.4,62.41,26112
2.262671e6,67.2986,66.26,67.59,67.75,66.1,27528
2.465679e6,67.4769,66.46,67.61,67.86,66.4,20448
2.225093e6,67.1213,67.43,66.87,68.0,66.42,26240
1.426607e6,67.6737,67.49,67.71,68.16,66.8099,21607
1.349598e6,68.1588,68.16,68.11,68.87,67.41,19208
1.07484e6,68.015,67.59,68.41,68.51,66.98,17067
1.548883e6,66.6529,67.82,66.23,68.01,66.095,24263
4.909286e6,62.2004,66.15,61.13,66.33,61.12,48058
2.700388e6,63.4086,62.4,63.54,64.23,61.62,38151
2.235413e6,63.1817,62.61,63.18,63.91,62.61,27451
1.404033e6,63.2069,63.6,62.71,64.185,62.63,28281
1.117608e6,63.5256,63.33,63.56,64.16,62.74,18765
2.258081e6,65.6412,64.67,65.98,66.06,64.27,26449
1.883721e6,66.663,66.23,66.88,67.54,65.255,23354
1.815323e6,67.8561,66.73,68.03,68.17,66.7,20424
2.982653e6,69.3257,68.34,69.59,69.81,68.0599,23905
1.937894e6,69.4427,69.61,69.51,70.23,68.55,16087
2.653734e6,69.1739,69.84,69.21,69.88,68.57,20128
1.832759e6,68.8705,68.79,68.68,69.74,68.6,18667
1.575987e6,68.9816,68.68,68.99,69.4125,68.61,14160
1.558165e6,70.0976,69.25,70.37,70.4,69.035,15963
1.687374e6,71.7337,70.75,72.11,72.25,70.7,20565
1.178716e6,72.3602,72.78,72.48,73.17,71.85,18519
1.109029e6,72.4499,72.43,72.71,72.73,72.01,15758
2.290238e6,72.9135,72.88,72.27,74.0,72.27,26504
1.785983e6,72.5486,72.55,72.56,73.51,72.03,21861
1.266287e6,72.3283,72.41,72.2,73.335,72.01,18184
1.057193e6,72.7105,72.04,72.36,73.6,72.01,17024
1.220644e6,72.5314,71.89,72.88,72.99,71.6,16550
1.489777e6,73.2437,72.92,73.4,73.865,72.35,18617
930509.0,73.1802,73.41,72.96,73.83,72.8558,13376
1.067792e6,72.5365,72.85,72.51,73.24,71.89,18238
945435.0,72.4476,72.67,71.94,73.45,71.69,16368
1.163669e6,71.5386,71.85,71.85,72.19,70.93,17835
951736.0,71.5344,71.98,71.26,72.375,71.2,14263
1.767387e6,70.0372,70.54,69.92,71.085,69.59,17367
1.55369e6,70.019,70.05,70.16,70.46,69.55,17951
1.708018e6,70.9934,70.39,71.06,71.27,70.2,20625
1.645919e6,71.1334,71.59,70.68,72.04,70.525,26196
1.370646e6,68.4103,70.44,67.73,70.56,67.63,18658
1.734144e6,67.794,67.46,68.45,68.625,66.615,22333
2.471527e6,66.3358,68.72,65.68,68.85,65.66,36122
2.062675e6,65.2413,65.7,64.71,66.18,64.515,27057
1.901351e6,65.3899,65.3,65.77,66.2,64.3,25553
3.80119e6,62.9869,64.96,61.98,65.085,61.76,36674
3.25193e6,60.1565,62.5,60.08,62.7,58.55,38416
2.099044e6,60.3305,60.27,59.96,61.29,59.69,23360
2.328782e6,60.5424,59.92,61.51,61.64,58.82,30587
1.538222e6,59.0807,60.92,58.96,61.31,58.25,21185
1.880368e6,58.2121,58.47,58.24,58.79,57.51,29776
2.037679e6,57.0624,57.86,56.58,57.939,56.35,25200
2.949254e6,57.3731,57.14,57.55,57.99,56.24,36914
2.079256e6,56.7042,57.28,56.09,57.97,55.98,37743
2.142838e6,56.0254,55.88,56.06,56.91,55.245,32591
1.822559e6,57.6774,56.6,57.9,58.23,56.41,26873
1.521414e6,57.4939,57.78,57.46,57.98,57.0,23608
1.83645e6,58.038,58.05,58.28,58.36,57.235,23223
1.612888e6,55.7139,57.63,55.26,57.78,55.11,22319
3.081399e6,54.7035,55.03,54.71,55.36,53.9091,30656
5.480465e6,54.6543,55.23,55.0,55.37,53.4,40231
2.291155e6,55.7575,55.63,55.97,56.17,54.65,27259
1.830279e6,55.5146,55.67,55.96,56.16,54.62,24104
2.386192e6,56.0321,55.78,56.18,56.48,55.32,24418
2.128307e6,57.8096,56.8,58.1,58.37,56.3175,25599
2.452303e6,59.5963,58.4,59.95,59.96,58.29,28292
8.115632e6,59.3678,59.47,59.37,59.91,58.43,32337
1.359045e6,58.1616,59.52,58.01,59.85,57.5,22024
1.310617e6,59.0671,58.05,59.61,59.66,57.61,19854
1.041414e6,58.8182,58.75,58.74,59.38,58.57,18392
1.654424e6,59.0369,59.35,58.92,59.84,58.76,12834
978164.0,58.9905,58.36,59.25,59.27,58.02,15334
924410.0,58.7377,58.73,58.44,59.41,58.39,14129
1.058211e6,57.4245,58.47,56.84,58.84,56.81,17104
1.236856e6,55.8852,55.63,55.75,56.48,55.23,19281
1.227285e6,54.5875,54.6,54.49,55.38,53.92,19809
1.372214e6,54.6237,54.45,54.66,55.21,54.0901,19236
1.086085e6,55.1117,55.34,54.94,55.88,54.02,18790
1.796292e6,53.3179,53.8,53.28,53.88,52.91,21044
2.002599e6,53.5527,53.5,53.5,54.12,53.1,20784
1.358748e6,54.7019,54.08,54.87,55.1,54.04,17107
1.3424e6,55.5433,54.24,55.49,56.37,54.24,17041
1.578937e6,57.0287,55.87,57.29,57.64,55.66,23506
1.377714e6,58.8092,57.72,59.06,59.11,57.6,14636
1.253491e6,58.9725,59.09,59.02,59.26,58.35,14163
1.061108e6,58.0941,59.1,57.71,59.92,57.681,12347
1.659998e6,57.9191,57.75,58.0,58.16,57.35,18683
1.606615e6,58.1877,57.66,58.34,58.54,57.28,17156
1.43476e6,59.0085,58.33,59.33,59.34,58.1,18125
2.447322e6,59.3866,58.66,59.9,59.97,58.51,22186
1.209398e6,60.3388,60.07,60.42,60.82,59.517,16822
1.238475e6,60.4413,60.43,60.45,60.79,60.16,16414
992408.0,60.1567,60.5,60.08,60.62,59.88,12592
606346.0,59.6904,59.88,59.65,60.1,59.4807,9848
1.000189e6,59.3165,59.34,59.04,60.185,58.62,12710
853568.0,58.9328,58.26,58.89,59.43,58.1,12876
792282.0,58.0947,57.9,58.3,58.52,57.48,13633
1.065377e6,59.324,59.26,59.31,59.65,58.99,13908
1.227998e6,59.3153,59.38,58.76,60.18,58.61,18700
1.463901e6,60.5675,59.42,60.85,60.92,59.25,18437
1.447198e6,60.7608,60.89,60.68,61.26,60.45,15157
1.010566e6,62.0161,60.86,62.36,62.395,60.73,16212
938148.0,61.9893,62.61,61.97,62.8,61.41,14210
1.036901e6,62.2748,62.1,62.39,62.59,61.73,17027
1.347419e6,61.6634,61.5,61.69,62.585,61.23,17282
1.03615e6,62.8543,62.0,63.08,63.37,62.0,18514
1.275043e6,64.0569,63.22,64.38,64.44,62.53,17718
1.308687e6,65.1275,64.57,65.1,65.7,64.49,15188
1.040509e6,63.5271,64.11,63.18,64.45,63.06,15204
915006.0,63.1034,62.99,62.88,63.6,62.69,15019
672556.0,64.0979,63.17,64.29,64.495,63.145,11082
1.143506e6,64.279,64.15,64.31,64.57,63.99,11267
563787.0,64.7034,63.8,64.9,64.94,63.6266,12756
