volume,volume_weighted_average_price,open,close,high,low,number_of_transactions
164004.0,277.3268,275.46,277.24,278.27,275.46,4060
267148.0,276.6401,277.09,276.59,277.75,275.49,4993
246237.0,274.8597,275.85,274.17,276.63,274.03,6343
226755.0,274.5598,274.92,273.34,277.2,273.33,4557
194668.0,276.1012,273.59,276.24,276.87,273.59,3970
221585.0,274.7017,275.98,274.83,277.27,273.57,4547
159483.0,275.748,274.56,275.96,276.69,274.56,4485
207504.0,274.894,273.49,274.65,276.35,273.49,5033
209122.0,275.2767,274.32,275.54,276.58,273.03,4521
265930.0,277.5182,276.97,277.43,278.41,276.39,4655
226201.0,279.8711,278.65,279.97,281.45,278.65,3953
402181.0,279.7901,280.0,280.0,280.95,278.65,4937
562719.0,280.5305,280.19,281.0,281.09,278.89,5312
338983.0,279.7167,278.99,280.92,281.14,276.33,4992
260988.0,277.8157,280.87,277.35,281.98,275.475,5798
176328.0,273.8529,274.43,272.68,275.63,272.63,4350
215983.0,275.6203,273.89,275.14,276.86,273.89,5024
194213.0,274.9047,275.16,274.62,276.365,273.62,4919
216211.0,275.6524,273.07,276.88,277.1,271.94,4939
455952.0,277.2362,276.0,276.57,278.87,275.86,8750
290297.0,279.8411,277.11,279.59,281.14,276.66,5814
237658.0,278.6529,281.49,277.59,282.33,277.59,5437
346649.0,281.1707,278.99,283.3,283.31,278.64,5947
376717.0,281.5493,283.94,280.45,284.27,280.26,6990
230038.0,282.5166,279.51,282.58,285.85,279.51,5566
216148.0,284.0717,282.08,285.88,285.96,281.78,4871
414322.0,290.6515,287.63,291.64,294.31,284.26,6819
245450.0,287.6514,291.96,287.68,291.96,284.91,5843
235972.0,290.6334,287.03,291.78,291.8,287.03,4259
211197.0,291.1699,292.06,291.37,293.9,289.66,4265
207245.0,289.1779,290.5,289.79,290.6,287.18,3938
247096.0,290.5629,291.24,290.58,291.84,289.53,4944
161936.0,287.7718,289.0,287.93,290.06,285.24,4383
242928.0,289.1781,287.4,289.85,289.95,286.97,3512
595672.0,283.3267,285.56,283.04,287.44,281.17,6464
440030.0,280.2668,282.44,278.55,283.62,277.67,8204
351106.0,274.9278,280.11,273.23,281.06,273.23,7523
356179.0,266.5764,270.49,261.81,274.36,261.8,7523
683478.0,247.4167,256.84,247.88,257.84,242.23,15746
774251.0,255.8982,248.01,258.16,260.1,247.74,12753
441673.0,255.4234,258.15,253.44,262.0,251.25,9411
305309.0,264.8788,256.98,269.39,269.59,255.51,6518
306802.0,258.0977,263.12,257.18,263.92,254.2,7572
336636.0,251.7208,249.34,253.51,255.0,246.53,8374
513341.0,236.6233,223.14,234.77,243.23,223.14,12352
402788.0,236.6588,240.87,240.45,241.29,229.29,9500
502168.0,230.6465,233.25,227.95,237.73,223.885,11711
629563.0,204.2798,211.76,200.82,211.87,200.82,11617
707038.0,207.8228,210.87,213.09,214.26,200.78,15084
803829.0,192.3762,182.96,182.61,205.98,170.5,13653
607469.0,190.8714,186.74,198.03,199.0425,180.3981,13077
629979.0,182.4051,183.58,188.71,190.91,172.15,13472
628074.0,188.3223,186.95,187.24,197.82,176.79,10285
688369.0,194.8228,189.0,194.65,202.04,179.99,11961
800630.0,176.0254,190.0,171.96,190.0,168.16,14733
401560.0,184.3172,181.86,185.58,189.79,178.13,8256
712492.0,179.5348,186.5,174.83,188.485,174.07,11242
697136.0,186.5425,178.9,195.33,196.19,172.86,12187
422971.0,189.9748,186.37,189.29,194.94,183.4423,7055
343481.0,195.2096,188.96,198.49,200.75,185.19,7240
356211.0,193.0096,196.12,192.42,197.73,189.87,6716
442367.0,181.059,179.52,181.24,185.9,176.715,8677
530250.0,186.7097,180.73,187.67,189.67,177.65,10451
386622.0,179.8087,185.17,178.02,188.45,176.67,7784
342554.0,188.6403,186.89,189.93,191.1,184.49,8344
381533.0,195.0478,198.36,191.25,201.94,190.66,7540
306604.0,196.3619,193.12,197.8,199.75,189.07,6929
333673.0,210.4017,200.39,212.3,212.8,200.01,8700
233168.0,203.407,210.18,202.14,210.18,201.86,4942
325601.0,202.8168,207.65,203.12,208.96,200.27,7608
261138.0,192.9562,196.62,191.03,198.4864,190.565,6691
380440.0,187.6132,189.9,187.15,191.21,185.69,7181
506758.0,195.424,193.45,196.35,197.92,192.09,9278
296988.0,191.5214,192.58,190.52,195.09,188.24,5691
494034.0,181.2191,184.88,179.6,187.12,178.5,9816
549864.0,178.9864,183.31,179.38,184.6908,176.41,9872
341727.0,178.1976,180.82,177.09,181.58,176.82,6527
515489.0,171.4886,178.04,170.81,178.04,169.55,10125
444419.0,174.7343,170.78,175.72,176.71,170.78,9103
350499.0,180.7099,180.04,179.65,183.42,176.74,7551
240964.0,184.6973,184.74,184.45,186.86,181.6,6352
287810.0,175.4302,181.18,173.13,181.18,173.06,7348
325658.0,165.7723,169.42,165.01,169.42,164.21,8245
315084.0,162.4797,162.83,162.82,163.92,159.73,7368
752596.0,169.6307,164.52,167.71,171.87,163.35,14054
363064.0,165.095,169.12,164.47,169.12,163.58,9104
621365.0,174.8048,166.53,173.83,178.12,165.76,13163
314626.0,176.0931,177.02,176.8,178.0599,172.67,9241
476259.0,177.0975,175.0,178.99,179.69,171.805,9169
378454.0,173.8663,178.73,172.01,179.68,172.0,7683
493500.0,165.1247,170.25,164.22,170.25,162.83,10834
473662.0,161.142,160.88,161.72,164.0,157.32,11632
