volume,volume_weighted_average_price,open,close,high,low,number_of_transactions
268012.0,116.3077,116.19,116.34,116.9,115.66,3615
259683.0,118.6652,117.02,118.64,119.13,117.02,3354
201900.0,119.5246,118.78,119.78,119.84,118.51,2691
293132.0,119.7275,119.47,119.82,119.975,119.08,3284
302556.0,120.8436,119.94,121.02,121.22,119.7001,3614
246896.0,121.8685,120.46,122.33,122.42,120.26,3486
213128.0,122.2684,122.27,122.68,122.8,121.335,2714
261054.0,123.1789,122.86,123.38,123.56,122.11,3089
365476.0,123.9297,123.95,123.73,124.33,123.53,4525
380419.0,125.0096,124.19,124.79,125.55,124.03,4525
265566.0,124.6958,125.5,124.43,125.5,124.38,3349
242241.0,125.1016,124.44,125.15,125.51,124.05,2949
241445.0,125.0119,124.75,125.32,125.35,124.56,3479
269828.0,125.7944,124.74,126.0,126.19,124.71,3822
333507.0,125.6733,126.32,125.15,126.9,124.84,4330
313983.0,125.4258,125.68,125.55,126.13,124.64,3611
218327.0,126.036,125.61,126.53,126.56,124.79,3070
356842.0,126.683,126.06,126.41,127.3099,125.82,4153
296852.0,125.6684,126.04,125.25,126.7,125.17,3875
343987.0,124.881,125.27,124.66,125.89,124.24,3972
283143.0,124.5214,124.48,124.66,125.11,123.76,3586
339086.0,123.5556,123.94,122.96,124.71,122.87,3776
451175.0,120.154,122.35,117.97,122.94,117.94,6373
878241.0,117.068,115.88,117.97,118.87,114.3,9418
750185.0,117.0714,118.27,117.23,118.5699,115.91,8133
670676.0,116.333,117.6,114.37,118.69,114.25,7399
656908.0,114.6291,115.28,115.33,115.95,112.778,7794
461902.0,116.4078,116.7,116.3,117.15,115.52,4992
335730.0,116.4767,115.79,117.13,117.275,115.49,4488
445580.0,118.6952,116.51,119.28,119.53,116.315,4125
385212.0,120.1574,119.86,120.91,121.67,118.92,5239
364615.0,121.9099,120.84,122.08,122.45,120.49,3315
297061.0,121.3021,122.31,121.01,122.42,120.64,4215
364153.0,120.4621,121.05,119.43,121.63,119.3,4822
376413.0,119.9706,119.66,120.16,120.48,119.23,4579
182504.0,121.2842,120.65,121.95,122.02,120.025,2492
270930.0,121.6722,122.55,121.44,122.85,121.1,3971
377585.0,120.1355,121.16,119.56,121.57,118.57,5333
588622.0,118.1403,119.56,117.3,121.22,117.19,5357
420345.0,117.4793,117.52,117.68,118.43,116.525,5542
280334.0,118.3678,116.8,119.09,119.29,115.8477,3303
458575.0,120.6833,118.42,121.01,121.205,117.855,5132
384613.0,121.5137,121.23,121.9,121.94,120.44,3700
